input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
0.3795741,-0.062371198,0.20333675,-0.076363325,0.04843008,0.032160208,0.4116,0.4485,0.4497,0.4595,0.4636,0.4636,0.4746,0.4775,0.4795,0.4836,0.4915,0.492,0.4927,0.4941,0.4983,0.4983,0.502,0.504,0.504,0.5044,0.5054,0.5073,0.5107,0.514,0.5156,0.517,0.5176,0.519,0.5195,0.5225,0.5225,0.5234,0.5244,0.5244,0.531,0.532,0.534,0.5356,0.5356,0.537,0.539,0.5425,0.5435,0.5435,0.545,0.547,0.5483,0.5503,0.552,0.558,0.558,0.5605,0.5605,0.562,0.562,0.562,0.5635,0.5635,0.5674,0.5674,0.5703,0.5703,0.572,0.572,0.572,0.573,0.573,0.5757,0.5757,0.577,0.58,0.5815,0.5815,0.583,0.584,0.584,0.587,0.5884,0.5913,0.5913,0.5913,0.5913,0.5967,0.598,0.598,0.601,0.6035,0.605,0.605,0.6133,0.6133,0.616,0.6187,0.62,0.626,0.627,0.645,0.6465,0.6494,0.681
-0.34463635,-1.4482361,-0.18246141,-0.9782697,-0.22286952,-1.0509826,0.3596,0.3845,0.3984,0.4124,0.4233,0.4248,0.447,0.458,0.4595,0.461,0.461,0.4614,0.4692,0.4692,0.472,0.4788,0.4802,0.4836,0.4844,0.487,0.4878,0.4907,0.4907,0.4976,0.5005,0.5005,0.501,0.502,0.502,0.5073,0.5127,0.5137,0.516,0.5186,0.5225,0.524,0.5244,0.527,0.5293,0.5317,0.5405,0.541,0.541,0.5454,0.547,0.552,0.5566,0.558,0.558,0.562,0.562,0.5635,0.5664,0.5664,0.5674,0.5674,0.5674,0.569,0.5703,0.5703,0.572,0.5747,0.577,0.5815,0.584,0.584,0.5854,0.587,0.587,0.587,0.59,0.5923,0.5967,0.598,0.598,0.5996,0.5996,0.602,0.605,0.6094,0.6177,0.6187,0.6216,0.623,0.6284,0.6284,0.63,0.63,0.6313,0.645,0.6465,0.648,0.6494,0.663,0.666,0.688,0.694,0.694,0.7075,0.7295
-2.492988,0.43795353,-0.91278505,0.08276087,-0.94101053,0.08726145,0.2903,0.3196,0.3257,0.357,0.3584,0.3672,0.3735,0.3977,0.4026,0.4102,0.4275,0.4312,0.4316,0.4346,0.4373,0.4421,0.452,0.4531,0.4531,0.4539,0.458,0.4614,0.463,0.4644,0.465,0.47,0.476,0.4788,0.4824,0.4878,0.492,0.496,0.4976,0.503,0.512,0.517,0.5176,0.5195,0.5225,0.5244,0.529,0.5386,0.54,0.5405,0.547,0.549,0.552,0.552,0.5605,0.5605,0.562,0.5635,0.5635,0.569,0.569,0.569,0.5703,0.573,0.5747,0.577,0.5786,0.58,0.5815,0.5884,0.59,0.605,0.6147,0.616,0.627,0.6284,0.6284,0.63,0.6313,0.6343,0.6353,0.6367,0.6396,0.6436,0.6494,0.651,0.655,0.6562,0.6577,0.6646,0.666,0.669,0.673,0.6743,0.6743,0.681,0.684,0.6865,0.6978,0.706,0.7104,0.7354,0.745,0.7505,0.7573,0.817
-0.2692661,-0.27373484,-0.16703942,-0.17411324,-0.29683492,-0.14404637,0.4275,0.4346,0.4485,0.4526,0.4692,0.4817,0.4866,0.487,0.4927,0.4934,0.4941,0.4949,0.4949,0.4968,0.5024,0.5024,0.5024,0.504,0.5054,0.506,0.5107,0.5137,0.514,0.5156,0.521,0.5225,0.5234,0.524,0.524,0.527,0.5273,0.5303,0.531,0.5327,0.5337,0.5337,0.534,0.535,0.5405,0.5405,0.542,0.542,0.542,0.5435,0.544,0.544,0.544,0.546,0.549,0.5503,0.5522,0.554,0.5566,0.5566,0.5605,0.5605,0.562,0.562,0.5635,0.5635,0.5635,0.565,0.5674,0.5674,0.5703,0.573,0.5747,0.5757,0.5757,0.5786,0.5786,0.58,0.58,0.583,0.5854,0.5884,0.59,0.59,0.5913,0.5923,0.5938,0.595,0.595,0.5967,0.598,0.601,0.6064,0.6064,0.6094,0.6133,0.6147,0.616,0.616,0.6177,0.62,0.626,0.63,0.6523,0.6646,0.6675
0.91771775,0.65704393,0.48418337,0.3128054,0.59387904,0.30719572,0.3826,0.4255,0.4304,0.4346,0.4358,0.4478,0.452,0.4602,0.4602,0.4602,0.4644,0.4663,0.4663,0.4712,0.4727,0.474,0.4775,0.483,0.4836,0.4866,0.4907,0.4915,0.501,0.502,0.503,0.5044,0.508,0.512,0.515,0.517,0.517,0.5176,0.5186,0.5205,0.5234,0.5234,0.524,0.528,0.534,0.534,0.5356,0.537,0.5376,0.5405,0.541,0.541,0.5435,0.545,0.547,0.547,0.5493,0.553,0.5537,0.554,0.558,0.558,0.5605,0.5605,0.5605,0.562,0.562,0.5674,0.569,0.5703,0.572,0.573,0.5757,0.577,0.5786,0.58,0.58,0.584,0.587,0.5884,0.598,0.601,0.605,0.605,0.6064,0.612,0.612,0.6133,0.6147,0.6177,0.623,0.626,0.627,0.6313,0.6396,0.6396,0.641,0.6426,0.6436,0.6465,0.666,0.666,0.6714,0.699,0.713,0.742
-0.109493956,-1.0669663,-0.055762634,-0.79440165,-0.01857408,-0.47671998,0.3804,0.3875,0.429,0.4312,0.4312,0.4448,0.4539,0.4663,0.474,0.4753,0.4753,0.4775,0.4795,0.4824,0.485,0.487,0.4885,0.49,0.49,0.4956,0.496,0.4968,0.4998,0.502,0.5044,0.5054,0.5103,0.515,0.516,0.516,0.517,0.5195,0.5293,0.5317,0.5337,0.535,0.5356,0.5366,0.537,0.54,0.54,0.542,0.542,0.5435,0.544,0.547,0.5483,0.5483,0.5503,0.553,0.5537,0.555,0.558,0.558,0.559,0.562,0.569,0.569,0.5703,0.572,0.572,0.573,0.5747,0.5747,0.5757,0.5757,0.577,0.5786,0.5786,0.5815,0.5854,0.5923,0.5923,0.5923,0.595,0.5967,0.5996,0.6035,0.605,0.605,0.608,0.608,0.608,0.6094,0.612,0.612,0.616,0.6177,0.6177,0.623,0.6284,0.6353,0.6367,0.6367,0.655,0.67,0.6743,0.681,0.6855,0.694
-0.47986615,0.465475,-0.29515588,0.23354355,-0.19145963,0.14988028,0.4158,0.433,0.4526,0.4587,0.463,0.4636,0.4685,0.47,0.474,0.481,0.483,0.4836,0.487,0.487,0.4885,0.49,0.4927,0.4968,0.4968,0.5024,0.5054,0.506,0.5073,0.5103,0.5103,0.514,0.516,0.5176,0.5186,0.5186,0.524,0.5244,0.5273,0.5273,0.528,0.5317,0.5317,0.532,0.5337,0.5386,0.539,0.541,0.542,0.542,0.542,0.5435,0.5474,0.5483,0.549,0.551,0.551,0.551,0.552,0.5522,0.555,0.5566,0.558,0.559,0.5635,0.5635,0.5635,0.5664,0.5664,0.5674,0.569,0.572,0.572,0.573,0.573,0.577,0.577,0.577,0.5884,0.5884,0.59,0.5923,0.5938,0.598,0.598,0.598,0.6035,0.605,0.6064,0.6094,0.6133,0.6147,0.6147,0.616,0.627,0.6284,0.6313,0.6343,0.6426,0.645,0.6523,0.655,0.655,0.6577,0.6675,0.681
0.4202012,0.88087654,0.18984261,0.47435474,0.023711141,0.15983324,0.3853,0.4255,0.4358,0.4421,0.4526,0.4539,0.4587,0.4656,0.467,0.4692,0.4734,0.474,0.4768,0.4795,0.481,0.4866,0.4866,0.4885,0.49,0.4915,0.492,0.4934,0.4941,0.4949,0.5024,0.5024,0.5044,0.5063,0.509,0.5093,0.5107,0.5137,0.5205,0.526,0.529,0.5327,0.5337,0.534,0.535,0.5366,0.5376,0.5376,0.539,0.54,0.54,0.541,0.541,0.542,0.545,0.547,0.5483,0.5503,0.552,0.553,0.5537,0.554,0.559,0.562,0.565,0.565,0.5664,0.5674,0.5674,0.5674,0.569,0.5786,0.5786,0.5786,0.58,0.583,0.587,0.5884,0.5884,0.5923,0.595,0.5967,0.605,0.6064,0.6064,0.6094,0.6094,0.6094,0.612,0.6147,0.6147,0.6187,0.6216,0.627,0.6284,0.638,0.641,0.6494,0.655,0.6562,0.6606,0.6606,0.6772,0.6924,0.712,0.721
0.38728544,0.86815256,0.17205593,0.46717566,0.019800091,0.15933864,0.3853,0.427,0.4387,0.444,0.4553,0.456,0.4595,0.465,0.4685,0.4692,0.4746,0.4753,0.4788,0.4802,0.4858,0.4858,0.4878,0.4893,0.49,0.49,0.4927,0.4941,0.4949,0.4949,0.5005,0.5024,0.5063,0.5073,0.509,0.5103,0.511,0.516,0.5205,0.526,0.527,0.5317,0.534,0.535,0.5356,0.537,0.537,0.5376,0.5405,0.5405,0.5405,0.5405,0.542,0.5435,0.546,0.547,0.5503,0.551,0.552,0.553,0.5537,0.554,0.5566,0.562,0.5635,0.565,0.5664,0.5664,0.569,0.569,0.5703,0.577,0.5786,0.58,0.58,0.5815,0.584,0.587,0.587,0.5938,0.5938,0.595,0.6035,0.605,0.6064,0.6064,0.6094,0.6104,0.6133,0.6133,0.6147,0.6177,0.623,0.626,0.626,0.638,0.641,0.648,0.6523,0.6562,0.659,0.659,0.676,0.691,0.709,0.7188
-0.80288994,-2.7484314,-0.22482145,-1.0349734,-0.23398367,-1.0704149,0.2563,0.2932,0.3076,0.3242,0.3438,0.3625,0.366,0.368,0.3943,0.418,0.418,0.4214,0.422,0.4282,0.4297,0.4358,0.44,0.4429,0.444,0.447,0.4485,0.4546,0.4553,0.4712,0.4775,0.4802,0.4802,0.487,0.4915,0.4934,0.4949,0.496,0.503,0.504,0.5044,0.515,0.5244,0.531,0.5337,0.534,0.5356,0.5376,0.54,0.5435,0.5435,0.547,0.547,0.551,0.5537,0.5566,0.559,0.5635,0.5674,0.572,0.5747,0.5747,0.5757,0.577,0.58,0.5815,0.587,0.5884,0.5938,0.598,0.5996,0.605,0.608,0.6104,0.6133,0.616,0.62,0.6245,0.626,0.633,0.6353,0.6465,0.6465,0.648,0.6533,0.6577,0.663,0.663,0.663,0.669,0.676,0.6772,0.681,0.6855,0.688,0.6978,0.702,0.706,0.7104,0.724,0.737,0.7437,0.7573,0.785,0.803,0.806
1.0534717,-1.6817905,0.6445674,-0.9314748,0.62946826,-0.97616774,0.3105,0.361,0.3638,0.3672,0.3713,0.4014,0.4026,0.4055,0.4102,0.4316,0.4456,0.447,0.4587,0.461,0.4636,0.4656,0.467,0.467,0.4685,0.4727,0.4734,0.4795,0.4817,0.4907,0.4907,0.4934,0.4949,0.4976,0.4983,0.5024,0.5093,0.511,0.512,0.517,0.517,0.5176,0.5186,0.521,0.522,0.522,0.528,0.532,0.532,0.5366,0.5376,0.5386,0.5483,0.5503,0.551,0.552,0.553,0.555,0.5566,0.558,0.5605,0.565,0.5664,0.5674,0.569,0.572,0.572,0.572,0.573,0.5757,0.577,0.5786,0.5815,0.584,0.5854,0.5854,0.587,0.587,0.5996,0.6035,0.605,0.6064,0.608,0.612,0.6187,0.62,0.63,0.6343,0.6353,0.6353,0.641,0.648,0.651,0.655,0.6646,0.669,0.6895,0.6924,0.6963,0.7007,0.7007,0.702,0.727,0.7407,0.7534,0.7656
0.18300168,-0.5851771,0.12538765,-0.42401046,0.078030966,-0.47148523,0.404,0.4097,0.4373,0.4429,0.4456,0.4595,0.474,0.4775,0.4783,0.4817,0.483,0.485,0.487,0.487,0.487,0.4915,0.4927,0.4976,0.501,0.504,0.5054,0.506,0.5073,0.5103,0.5107,0.512,0.515,0.516,0.516,0.517,0.517,0.519,0.519,0.5195,0.5225,0.527,0.528,0.5293,0.531,0.5337,0.539,0.5435,0.547,0.5474,0.5503,0.5503,0.552,0.554,0.5566,0.5566,0.558,0.559,0.559,0.5605,0.5635,0.5635,0.5635,0.565,0.565,0.5664,0.5674,0.569,0.577,0.577,0.58,0.5815,0.5815,0.5815,0.5815,0.583,0.583,0.584,0.584,0.587,0.59,0.59,0.5923,0.5923,0.5938,0.5938,0.595,0.595,0.598,0.5996,0.5996,0.605,0.605,0.6064,0.6064,0.6147,0.616,0.6177,0.62,0.6216,0.6436,0.6523,0.655,0.659,0.669,0.673
0.59073573,0.41776246,0.30739528,0.20378298,0.059748888,0.08380622,0.397,0.44,0.4478,0.4636,0.465,0.4656,0.4663,0.474,0.4753,0.4795,0.4802,0.483,0.4844,0.4866,0.4934,0.4941,0.4949,0.4949,0.4949,0.4983,0.4998,0.501,0.502,0.5044,0.5054,0.506,0.5093,0.515,0.5186,0.5195,0.5195,0.5225,0.528,0.532,0.5327,0.5337,0.534,0.535,0.5366,0.5366,0.5366,0.5376,0.5386,0.54,0.541,0.541,0.5435,0.545,0.546,0.549,0.5493,0.5503,0.5503,0.551,0.5522,0.5522,0.5605,0.562,0.5635,0.5635,0.5664,0.5674,0.5703,0.573,0.5747,0.5747,0.5747,0.5757,0.577,0.5786,0.58,0.583,0.583,0.5854,0.5884,0.5923,0.5923,0.5923,0.5938,0.5967,0.5996,0.601,0.6064,0.6104,0.612,0.6133,0.6133,0.616,0.616,0.6187,0.627,0.63,0.633,0.633,0.648,0.651,0.651,0.663,0.669,0.716
-0.90716696,-0.5725689,-0.5958767,-0.4199741,-0.29854336,-0.26149073,0.4124,0.4248,0.4485,0.4531,0.4587,0.461,0.461,0.4678,0.4753,0.4768,0.4775,0.481,0.485,0.4893,0.4956,0.4956,0.4998,0.5063,0.5073,0.508,0.509,0.5103,0.5107,0.5137,0.5137,0.5156,0.516,0.5234,0.5244,0.5254,0.5273,0.529,0.531,0.5327,0.535,0.537,0.537,0.537,0.5376,0.5386,0.542,0.542,0.5435,0.5454,0.5454,0.547,0.5474,0.551,0.551,0.554,0.5566,0.5566,0.558,0.559,0.5605,0.565,0.5664,0.5664,0.5674,0.569,0.569,0.5703,0.5703,0.572,0.573,0.573,0.5757,0.5757,0.577,0.577,0.584,0.5884,0.59,0.59,0.5913,0.5913,0.5913,0.5923,0.5923,0.601,0.601,0.605,0.6104,0.616,0.62,0.6216,0.623,0.6245,0.6245,0.6313,0.6313,0.638,0.6436,0.648,0.651,0.655,0.6646,0.666,0.6865,0.688
0.6599,0.5338916,0.35308415,0.2701475,0.064526826,0.09645613,0.3916,0.438,0.444,0.4497,0.4614,0.463,0.4636,0.467,0.4678,0.4734,0.4795,0.483,0.483,0.4844,0.4844,0.4858,0.4858,0.49,0.4915,0.4927,0.4956,0.5005,0.504,0.5044,0.509,0.5127,0.514,0.514,0.514,0.515,0.517,0.5205,0.5225,0.5225,0.526,0.529,0.5293,0.5317,0.532,0.537,0.5386,0.54,0.542,0.5425,0.5435,0.544,0.544,0.546,0.5474,0.5474,0.5483,0.551,0.555,0.555,0.5566,0.5566,0.559,0.5605,0.5605,0.562,0.5674,0.5674,0.569,0.572,0.5747,0.5747,0.5757,0.5757,0.5757,0.577,0.577,0.58,0.59,0.59,0.59,0.5923,0.5938,0.595,0.5967,0.5967,0.601,0.6035,0.605,0.6064,0.612,0.616,0.623,0.626,0.626,0.6284,0.6284,0.6313,0.6343,0.6367,0.6533,0.655,0.659,0.678,0.684,0.721
1.3924435,-0.91301715,0.95776284,-0.62937725,0.9498041,-0.71708685,0.3445,0.363,0.3833,0.3894,0.4033,0.4082,0.409,0.415,0.4358,0.4358,0.4373,0.4395,0.4463,0.4504,0.4546,0.467,0.474,0.4753,0.476,0.481,0.483,0.4866,0.4893,0.4941,0.499,0.501,0.503,0.509,0.509,0.5093,0.5127,0.5127,0.5176,0.522,0.524,0.5356,0.5356,0.5386,0.539,0.5425,0.545,0.5454,0.5474,0.5483,0.549,0.5522,0.554,0.5566,0.5566,0.5605,0.5635,0.565,0.5703,0.573,0.573,0.5747,0.5757,0.577,0.5786,0.58,0.58,0.5854,0.5854,0.5854,0.587,0.587,0.587,0.5913,0.5913,0.5938,0.595,0.595,0.595,0.598,0.598,0.598,0.602,0.6064,0.6094,0.6147,0.6147,0.63,0.6343,0.6396,0.641,0.641,0.6426,0.6465,0.6494,0.6577,0.663,0.6772,0.6772,0.6797,0.681,0.6978,0.6978,0.706,0.712,0.7407
-0.40926033,1.1686422,-0.2772786,0.63677275,-0.2957485,0.755282,0.3464,0.3555,0.384,0.4275,0.4297,0.4373,0.4407,0.447,0.4531,0.4539,0.4553,0.4573,0.4685,0.4692,0.4692,0.4734,0.483,0.4836,0.4858,0.4927,0.4941,0.4956,0.4983,0.5054,0.506,0.506,0.509,0.5093,0.5103,0.5103,0.512,0.5156,0.517,0.521,0.5225,0.526,0.527,0.528,0.529,0.529,0.5303,0.532,0.534,0.535,0.541,0.542,0.544,0.5454,0.5493,0.5522,0.5537,0.555,0.5566,0.558,0.559,0.5605,0.562,0.562,0.569,0.5703,0.573,0.573,0.5757,0.577,0.577,0.577,0.5786,0.583,0.587,0.59,0.59,0.598,0.601,0.602,0.6035,0.605,0.6104,0.616,0.6187,0.62,0.6216,0.623,0.627,0.6353,0.6367,0.6396,0.641,0.641,0.641,0.6426,0.648,0.651,0.666,0.669,0.67,0.6924,0.699,0.699,0.737,0.7466
-0.38767704,-0.23749338,-0.24099037,-0.15609865,-0.31196937,-0.119484015,0.4312,0.4387,0.4531,0.458,0.4712,0.4783,0.4788,0.483,0.492,0.4934,0.4934,0.4949,0.4949,0.4956,0.499,0.4998,0.503,0.5063,0.5073,0.508,0.5103,0.512,0.516,0.5186,0.521,0.5225,0.5244,0.527,0.5273,0.5273,0.5293,0.531,0.5327,0.5327,0.5327,0.5327,0.534,0.535,0.5366,0.5376,0.5386,0.54,0.5435,0.545,0.546,0.547,0.5474,0.5483,0.549,0.5503,0.5503,0.553,0.553,0.5566,0.5566,0.558,0.559,0.559,0.5605,0.5635,0.5635,0.565,0.5664,0.5674,0.573,0.5747,0.5747,0.5757,0.5757,0.577,0.58,0.58,0.5815,0.5854,0.587,0.5884,0.59,0.5913,0.5923,0.5938,0.595,0.598,0.601,0.602,0.6035,0.605,0.6064,0.608,0.6104,0.6104,0.6187,0.6187,0.6216,0.623,0.623,0.626,0.627,0.6523,0.666,0.67
-0.89986765,-1.016266,-0.5450593,-0.6869234,-0.6540473,-0.78492624,0.372,0.42,0.429,0.438,0.4387,0.4407,0.449,0.4636,0.4692,0.4705,0.472,0.474,0.4788,0.4836,0.4844,0.4885,0.4893,0.4893,0.4949,0.496,0.4976,0.4983,0.499,0.5044,0.5103,0.5107,0.512,0.5137,0.5137,0.514,0.5186,0.521,0.522,0.5234,0.5234,0.527,0.5303,0.5386,0.539,0.54,0.5405,0.5425,0.546,0.547,0.549,0.549,0.5493,0.553,0.5537,0.5566,0.558,0.558,0.558,0.559,0.5635,0.565,0.565,0.5664,0.5674,0.572,0.572,0.573,0.5757,0.577,0.577,0.577,0.58,0.5815,0.583,0.5884,0.59,0.5923,0.5938,0.5938,0.595,0.5996,0.601,0.602,0.6064,0.6094,0.6133,0.6187,0.6187,0.62,0.6216,0.6245,0.6245,0.63,0.63,0.6367,0.638,0.6436,0.6523,0.6533,0.6562,0.669,0.678,0.7007,0.7046,0.7046
1.0528657,-1.5691248,0.67023706,-0.91075814,0.65117776,-0.96275294,0.32,0.368,0.3694,0.3708,0.3728,0.4026,0.409,0.415,0.4165,0.429,0.4478,0.4497,0.4602,0.4614,0.463,0.465,0.467,0.4685,0.4692,0.47,0.4775,0.4783,0.487,0.4927,0.4934,0.496,0.4968,0.503,0.503,0.504,0.511,0.5127,0.517,0.517,0.517,0.517,0.5195,0.524,0.5244,0.528,0.5293,0.5317,0.5337,0.5366,0.5405,0.5425,0.545,0.549,0.5493,0.5537,0.5566,0.558,0.558,0.559,0.559,0.5674,0.5674,0.569,0.5703,0.572,0.572,0.572,0.5747,0.577,0.577,0.5815,0.583,0.583,0.583,0.584,0.587,0.5884,0.5996,0.602,0.602,0.6035,0.6064,0.6094,0.6177,0.6187,0.63,0.63,0.6313,0.6353,0.6396,0.641,0.645,0.648,0.6606,0.6616,0.688,0.6895,0.691,0.6963,0.6963,0.699,0.724,0.7324,0.7407,0.7534
-1.6807505,0.7690335,-0.81852734,0.30083662,-0.85371995,0.31503928,0.3125,0.352,0.3777,0.3901,0.397,0.406,0.413,0.4138,0.4172,0.438,0.4421,0.4436,0.4463,0.4546,0.4553,0.4614,0.463,0.463,0.4636,0.4656,0.4678,0.4734,0.4836,0.485,0.49,0.4907,0.492,0.4949,0.4956,0.5005,0.5044,0.506,0.5127,0.514,0.515,0.5156,0.5186,0.524,0.526,0.527,0.5273,0.528,0.5303,0.531,0.5317,0.5356,0.5386,0.539,0.54,0.542,0.546,0.547,0.5474,0.551,0.555,0.5566,0.5674,0.569,0.572,0.572,0.577,0.577,0.5786,0.587,0.59,0.5913,0.5913,0.601,0.612,0.6133,0.6147,0.616,0.623,0.623,0.6245,0.6313,0.633,0.633,0.633,0.6343,0.6353,0.6396,0.641,0.6436,0.645,0.648,0.6533,0.6646,0.666,0.669,0.6714,0.676,0.684,0.694,0.702,0.716,0.7256,0.749,0.7534,0.78
-0.10392431,1.0706736,-0.100968756,0.59765494,-0.078814544,0.20231201,0.3596,0.3833,0.4158,0.4421,0.4429,0.4478,0.4531,0.4531,0.456,0.4602,0.463,0.467,0.4705,0.472,0.4727,0.4768,0.4783,0.487,0.49,0.4934,0.499,0.503,0.506,0.5093,0.5093,0.5107,0.5127,0.5137,0.5137,0.515,0.515,0.5156,0.5205,0.522,0.5225,0.524,0.524,0.5244,0.5303,0.534,0.5356,0.5366,0.5366,0.5386,0.542,0.5425,0.547,0.547,0.5474,0.5493,0.551,0.552,0.553,0.5537,0.554,0.554,0.558,0.559,0.562,0.5674,0.569,0.572,0.573,0.5757,0.577,0.58,0.58,0.583,0.587,0.587,0.587,0.59,0.5913,0.5938,0.598,0.5996,0.5996,0.601,0.612,0.612,0.612,0.6187,0.62,0.626,0.626,0.6313,0.6353,0.638,0.6396,0.6465,0.6494,0.651,0.651,0.6533,0.6772,0.678,0.681,0.6865,0.721,0.737
-0.5105688,-1.9632533,-0.19620246,-1.0380294,-0.22279477,-1.0609952,0.323,0.352,0.3687,0.3713,0.3984,0.4138,0.4214,0.424,0.4263,0.4346,0.4463,0.4463,0.4512,0.4539,0.4573,0.4587,0.4614,0.4663,0.4685,0.4692,0.4705,0.4802,0.4817,0.4893,0.4915,0.4915,0.496,0.4998,0.5005,0.501,0.5054,0.5054,0.5063,0.5073,0.5137,0.5186,0.521,0.5303,0.5303,0.5317,0.532,0.5366,0.5435,0.544,0.546,0.5483,0.559,0.559,0.5605,0.562,0.5635,0.5635,0.5635,0.569,0.5703,0.5747,0.5757,0.5757,0.58,0.58,0.5815,0.584,0.584,0.5854,0.587,0.5884,0.598,0.598,0.598,0.5996,0.5996,0.5996,0.6035,0.6064,0.6064,0.6094,0.6133,0.6147,0.6147,0.6177,0.6245,0.6353,0.638,0.641,0.6523,0.6523,0.6562,0.659,0.6616,0.663,0.6675,0.67,0.6797,0.6826,0.6895,0.702,0.713,0.7285,0.7393,0.764
0.06886514,2.0082428,-0.03696374,0.7723801,-0.01836788,0.7932541,0.2495,0.2854,0.3381,0.343,0.3472,0.359,0.3762,0.384,0.3875,0.4006,0.4048,0.4275,0.4282,0.433,0.4346,0.4353,0.4365,0.4365,0.4436,0.4463,0.4526,0.463,0.467,0.4685,0.47,0.4746,0.476,0.4844,0.4844,0.485,0.4878,0.4885,0.49,0.4934,0.501,0.503,0.5063,0.5093,0.5093,0.512,0.515,0.516,0.5186,0.522,0.5244,0.5273,0.532,0.534,0.5356,0.5566,0.558,0.5605,0.562,0.5635,0.5635,0.5674,0.5674,0.569,0.572,0.573,0.5757,0.584,0.587,0.5938,0.602,0.6094,0.612,0.616,0.616,0.6245,0.627,0.6343,0.6367,0.6436,0.6465,0.648,0.651,0.6523,0.6533,0.6533,0.6562,0.6577,0.666,0.67,0.67,0.676,0.6772,0.6797,0.6855,0.694,0.7007,0.7075,0.709,0.7256,0.7295,0.7393,0.7407,0.7725,0.777,0.86
2.3583465,-0.050824665,1.2095633,-0.22436312,1.2227905,-0.23210311,0.2861,0.296,0.3284,0.3472,0.3555,0.37,0.3743,0.3755,0.3867,0.3901,0.409,0.4124,0.4143,0.4229,0.4229,0.429,0.4297,0.4324,0.4407,0.4478,0.4485,0.4531,0.4622,0.4644,0.4705,0.4705,0.4727,0.4727,0.4753,0.4788,0.4824,0.4956,0.4956,0.502,0.5054,0.5107,0.5176,0.522,0.5225,0.5234,0.526,0.528,0.532,0.532,0.5386,0.545,0.549,0.5493,0.5493,0.551,0.558,0.559,0.565,0.5664,0.5757,0.5786,0.5815,0.583,0.587,0.59,0.5923,0.5967,0.5967,0.602,0.6035,0.605,0.608,0.612,0.616,0.616,0.6187,0.6284,0.6284,0.6313,0.633,0.633,0.6343,0.6533,0.6646,0.6646,0.666,0.6714,0.6826,0.6855,0.691,0.6924,0.6953,0.7007,0.7104,0.713,0.7227,0.7295,0.731,0.737,0.745,0.7573,0.7617,0.767,0.792,0.8086
-0.61091477,0.032949306,-0.37324554,-0.01443132,-0.30889246,-0.0026377162,0.4358,0.456,0.4587,0.4622,0.463,0.465,0.4705,0.474,0.4783,0.4844,0.4844,0.4844,0.4893,0.4949,0.4968,0.501,0.501,0.502,0.5024,0.509,0.509,0.512,0.5127,0.516,0.5186,0.5195,0.5205,0.521,0.527,0.527,0.527,0.5303,0.5303,0.531,0.5317,0.5327,0.5337,0.5356,0.537,0.5376,0.5405,0.541,0.542,0.5435,0.5454,0.546,0.5474,0.5493,0.5503,0.552,0.552,0.554,0.555,0.559,0.559,0.5605,0.5605,0.562,0.562,0.5635,0.565,0.565,0.5664,0.5664,0.5674,0.569,0.569,0.5703,0.572,0.573,0.5757,0.5757,0.58,0.5854,0.5884,0.5884,0.5923,0.5967,0.5996,0.601,0.601,0.602,0.602,0.608,0.612,0.6133,0.6177,0.6187,0.62,0.6216,0.627,0.627,0.6313,0.6353,0.6367,0.641,0.6426,0.6523,0.6616,0.67
-0.2309264,0.29913145,-0.15023863,0.13555795,-0.09236108,0.16033511,0.4282,0.463,0.4678,0.4685,0.474,0.474,0.4768,0.4775,0.4788,0.4795,0.4858,0.4878,0.4878,0.4934,0.4949,0.4956,0.4956,0.4983,0.501,0.503,0.5044,0.506,0.512,0.512,0.5127,0.5186,0.5186,0.519,0.521,0.5273,0.5273,0.528,0.5303,0.5303,0.5303,0.5303,0.5317,0.535,0.54,0.542,0.5435,0.5454,0.5454,0.5454,0.546,0.547,0.547,0.5474,0.5474,0.549,0.5503,0.5503,0.5503,0.5537,0.554,0.554,0.555,0.5566,0.562,0.562,0.5635,0.565,0.5674,0.569,0.569,0.569,0.5703,0.5703,0.5747,0.5757,0.5757,0.577,0.577,0.5786,0.5815,0.5815,0.59,0.5923,0.595,0.5967,0.598,0.5996,0.601,0.601,0.6035,0.605,0.612,0.6177,0.6187,0.62,0.62,0.6245,0.626,0.6353,0.6396,0.6465,0.648,0.6494,0.6562,0.663
